file,line,operator,before,after,mutant_id,paper_category
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,84,ArithmeticOperatorReplacementBinary,int cursorRow = getCursorRow() - n;,int cursorRow = getCursorRow() + n;,1,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,44,NullifyObjectInitialization,"throw new IllegalArgumentException(""n must be positive"");",throw null;,10,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,80,RemoveMethod,public void moveCursorUp(int n) {,public void moveCursorUp(int n) {,11,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,67,RemoveMethod,public void moveCursorDown(int n) {,public void moveCursorDown(int n) {,12,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,54,RemoveMethod,public void moveCursorForward(int n) {,public void moveCursorForward(int n) {,13,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,42,RemoveMethod,public void moveCursorBack(int n) {,public void moveCursorBack(int n) {,14,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,32,RemoveMethod,public void clear() {,public void clear() {,15,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,35,ArithmeticOperatorReplacementShortcut,for (int row = 0; row < rows; row++) {,for (int row = 0; row < rows; row--) {,16,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,34,ArithmeticOperatorReplacementShortcut,for (int column = 0; column < columns; column++) {,for (int column = 0; column < columns; column--) {,17,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,85,RelationalOperatorReplacement,if (cursorRow < 0) {,if (cursorRow >= 0) {,18,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,81,RelationalOperatorReplacement,if (n < 0) {,if (n >= 0) {,19,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,74,ArithmeticOperatorReplacementBinary,cursorRow = bufferSize - 1;,cursorRow = bufferSize + 1;,2,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,73,RelationalOperatorReplacement,if (cursorRow >= bufferSize) {,if (cursorRow < bufferSize) {,20,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,68,RelationalOperatorReplacement,if (n < 0) {,if (n >= 0) {,21,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,60,RelationalOperatorReplacement,if (cursorColumn >= columns) {,if (cursorColumn < columns) {,22,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,55,RelationalOperatorReplacement,if (n < 0) {,if (n >= 0) {,23,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,47,RelationalOperatorReplacement,if (cursorColumn < 0) {,if (cursorColumn >= 0) {,24,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,43,RelationalOperatorReplacement,if (n < 0) {,if (n >= 0) {,25,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,35,RelationalOperatorReplacement,for (int row = 0; row < rows; row++) {,for (int row = 0; row >= rows; row++) {,26,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,34,RelationalOperatorReplacement,for (int column = 0; column < columns; column++) {,for (int column = 0; column >= columns; column++) {,27,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,72,ArithmeticOperatorReplacementBinary,int cursorRow = getCursorRow() + n;,int cursorRow = getCursorRow() - n;,3,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,61,ArithmeticOperatorReplacementBinary,cursorColumn = columns - 1;,cursorColumn = columns + 1;,4,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,59,ArithmeticOperatorReplacementBinary,int cursorColumn = getCursorColumn() + n;,int cursorColumn = getCursorColumn() - n;,5,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,46,ArithmeticOperatorReplacementBinary,int cursorColumn = getCursorColumn() - n;,int cursorColumn = getCursorColumn() + n;,6,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,82,NullifyObjectInitialization,"throw new IllegalArgumentException(""n must be positive"");",throw null;,7,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,69,NullifyObjectInitialization,"throw new IllegalArgumentException(""n must be positive"");",throw null;,8,
com/grahamedgecombe/jterminal/AbstractTerminalModel.java,56,NullifyObjectInitialization,"throw new IllegalArgumentException(""n must be positive"");",throw null;,9,
com/grahamedgecombe/jterminal/JTerminal.java,210,RemoveNullCheck,if (str == null) {,if (false) {,1,
com/grahamedgecombe/jterminal/JTerminal.java,113,ArithmeticOperatorReplacementBinary,int py = (y - start) * CELL_HEIGHT;,int py = (y - start) / CELL_HEIGHT;,10,
com/grahamedgecombe/jterminal/JTerminal.java,113,ArithmeticOperatorReplacementBinary,int py = (y - start) * CELL_HEIGHT;,int py = (y + start) * CELL_HEIGHT;,11,
com/grahamedgecombe/jterminal/JTerminal.java,112,ArithmeticOperatorReplacementBinary,int px = x * CELL_WIDTH;,int px = x / CELL_WIDTH;,12,
com/grahamedgecombe/jterminal/JTerminal.java,99,ArithmeticOperatorReplacementBinary,"g.fillRect(0, 0, width * CELL_WIDTH, height * CELL_HEIGHT);","g.fillRect(0, 0, width * CELL_WIDTH, height / CELL_HEIGHT);",13,
com/grahamedgecombe/jterminal/JTerminal.java,99,ArithmeticOperatorReplacementBinary,"g.fillRect(0, 0, width * CELL_WIDTH, height * CELL_HEIGHT);","g.fillRect(0, 0, width / CELL_WIDTH, height * CELL_HEIGHT);",14,
com/grahamedgecombe/jterminal/JTerminal.java,78,ArithmeticOperatorReplacementBinary,"return new Dimension(model.getColumns() * CELL_WIDTH, model.getRows() * CELL_HEIGHT);","return new Dimension(model.getColumns() * CELL_WIDTH, model.getRows() / CELL_HEIGHT);",15,
com/grahamedgecombe/jterminal/JTerminal.java,78,ArithmeticOperatorReplacementBinary,"return new Dimension(model.getColumns() * CELL_WIDTH, model.getRows() * CELL_HEIGHT);","return new Dimension(model.getColumns() / CELL_WIDTH, model.getRows() * CELL_HEIGHT);",16,
com/grahamedgecombe/jterminal/JTerminal.java,222,NullifyInputVariable,public void print(String str) {,public void print(String str) { str = null;,17,
com/grahamedgecombe/jterminal/JTerminal.java,209,NullifyInputVariable,public void println(String str) {,public void println(String str) { str = null;,18,
com/grahamedgecombe/jterminal/JTerminal.java,196,NullifyInputVariable,public void setModel(TerminalModel model) {,public void setModel(TerminalModel model) { model = null;,19,
com/grahamedgecombe/jterminal/JTerminal.java,197,RemoveNullCheck,if (model == null) {,if (false) {,2,
com/grahamedgecombe/jterminal/JTerminal.java,171,NullifyInputVariable,public void adjustmentValueChanged(AdjustmentEvent evt) {,public void adjustmentValueChanged(AdjustmentEvent evt) { evt = null;,20,
com/grahamedgecombe/jterminal/JTerminal.java,92,NullifyInputVariable,public void paint(Graphics g) {,public void paint(Graphics g) { g = null;,21,
com/grahamedgecombe/jterminal/JTerminal.java,211,NullifyObjectInitialization,"throw new NullPointerException(""str"");",throw null;,22,
com/grahamedgecombe/jterminal/JTerminal.java,198,NullifyObjectInitialization,"throw new NullPointerException(""model"");",throw null;,23,
com/grahamedgecombe/jterminal/JTerminal.java,178,NullifyObjectInitialization,"add(BorderLayout.CENTER, new Terminal());","add(BorderLayout.CENTER, null);",24,
com/grahamedgecombe/jterminal/JTerminal.java,168,NullifyObjectInitialization,"scrollBar = new JScrollBar(JScrollBar.VERTICAL, 0, rows, 0, bufferSize + 1);",scrollBar = null;,25,
com/grahamedgecombe/jterminal/JTerminal.java,162,NullifyObjectInitialization,"setLayout(new BorderLayout(0, 0));",setLayout(null);,26,
com/grahamedgecombe/jterminal/JTerminal.java,146,NullifyObjectInitialization,this(new Vt100TerminalModel());,this(null);,27,
com/grahamedgecombe/jterminal/JTerminal.java,108,NullifyObjectInitialization,"cell = new TerminalCell(' ', model.getDefaultBackgroundColor(), model.getDefaultForegroundColor());",cell = null;,28,
com/grahamedgecombe/jterminal/JTerminal.java,78,NullifyObjectInitialization,"return new Dimension(model.getColumns() * CELL_WIDTH, model.getRows() * CELL_HEIGHT);",return null;,29,
com/grahamedgecombe/jterminal/JTerminal.java,111,RemoveNullCheck,if (cell != null) {,if (true) {,3,
com/grahamedgecombe/jterminal/JTerminal.java,62,NullifyObjectInitialization,"private final Font font = new Font(""Monospaced"", Font.PLAIN, CELL_HEIGHT);",private final Font font = null;,30,
com/grahamedgecombe/jterminal/JTerminal.java,222,RemoveMethod,public void print(String str) {,public void print(String str) {,31,
com/grahamedgecombe/jterminal/JTerminal.java,209,RemoveMethod,public void println(String str) {,public void println(String str) {,32,
com/grahamedgecombe/jterminal/JTerminal.java,196,RemoveMethod,public void setModel(TerminalModel model) {,public void setModel(TerminalModel model) {,33,
com/grahamedgecombe/jterminal/JTerminal.java,187,RemoveMethod,public TerminalModel getModel() {,public TerminalModel getModel() {,34,
com/grahamedgecombe/jterminal/JTerminal.java,161,RemoveMethod,private void init() {,private void init() {,35,
com/grahamedgecombe/jterminal/JTerminal.java,171,RemoveMethod,public void adjustmentValueChanged(AdjustmentEvent evt) {,public void adjustmentValueChanged(AdjustmentEvent evt) {,36,
com/grahamedgecombe/jterminal/JTerminal.java,92,RemoveMethod,public void paint(Graphics g) {,public void paint(Graphics g) {,37,
com/grahamedgecombe/jterminal/JTerminal.java,87,RemoveMethod,public Dimension getPreferredSize() {,public Dimension getPreferredSize() {,38,
com/grahamedgecombe/jterminal/JTerminal.java,82,RemoveMethod,public Dimension getMaximumSize() {,public Dimension getMaximumSize() {,39,
com/grahamedgecombe/jterminal/JTerminal.java,107,RemoveNullCheck,if (cursorHere && cell == null) {,if (cursorHere && false) {,4,
com/grahamedgecombe/jterminal/JTerminal.java,77,RemoveMethod,public Dimension getMinimumSize() {,public Dimension getMinimumSize() {,40,
com/grahamedgecombe/jterminal/JTerminal.java,103,ArithmeticOperatorReplacementShortcut,for (int x = 0; x < width; x++) {,for (int x = 0; x < width; x--) {,41,
com/grahamedgecombe/jterminal/JTerminal.java,102,ArithmeticOperatorReplacementShortcut,for (int y = start; y < height; y++) {,for (int y = start; y < height; y--) {,42,
com/grahamedgecombe/jterminal/JTerminal.java,210,RelationalOperatorReplacement,if (str == null) {,if (str != null) {,43,
com/grahamedgecombe/jterminal/JTerminal.java,197,RelationalOperatorReplacement,if (model == null) {,if (model != null) {,44,
com/grahamedgecombe/jterminal/JTerminal.java,167,RelationalOperatorReplacement,if (bufferSize > rows) {,if (bufferSize <= rows) {,45,
com/grahamedgecombe/jterminal/JTerminal.java,111,RelationalOperatorReplacement,if (cell != null) {,if (cell == null) {,46,
com/grahamedgecombe/jterminal/JTerminal.java,107,RelationalOperatorReplacement,if (cursorHere && cell == null) {,if (cursorHere && cell != null) {,47,
com/grahamedgecombe/jterminal/JTerminal.java,105,RelationalOperatorReplacement,boolean cursorHere = model.getCursorRow() == y && model.getCursorColumn() == x;,boolean cursorHere = model.getCursorRow() == y && model.getCursorColumn() != x;,48,
com/grahamedgecombe/jterminal/JTerminal.java,105,RelationalOperatorReplacement,boolean cursorHere = model.getCursorRow() == y && model.getCursorColumn() == x;,boolean cursorHere = model.getCursorRow() != y && model.getCursorColumn() == x;,49,
com/grahamedgecombe/jterminal/JTerminal.java,101,RemoveNullCheck,int start = scrollBar == null ? 0 : scrollBar.getValue();,int start = false ? 0 : scrollBar.getValue();,5,
