file,line,operator,before,after,mutant_id,paper_category
org/apache/commons/validator/routines/AbstractCalendarValidator.java,333,NullifyInputVariable,protected Format getFormat(final Locale locale) {,protected Format getFormat(final Locale locale) { locale = null;,89,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/ByteValidator.java,253,NullifyInputVariable,"public Byte validate(final String value, final String pattern, final Locale locale) {","public Byte validate(final String value, final String pattern, final Locale locale) { pattern = null;",17,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/checkdigit/CASNumberCheckDigit.java,113,NullifyInputVariable,public String calculate(final String code) throws CheckDigitException {,public String calculate(final String code) throws CheckDigitException { code = null;,10,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/UrlValidator.java,358,NullifyInputVariable,public boolean isValid(final String value) {,public boolean isValid(final String value) { value = null;,69,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/checkdigit/ModulusCheckDigit.java,137,NullifyInputVariable,public boolean isValid(final String code) {,public boolean isValid(final String code) { code = null;,20,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/AbstractCalendarValidator.java,309,NullifyInputVariable,"public String format(final Object value, final String pattern, final TimeZone timeZone) {","public String format(final Object value, final String pattern, final TimeZone timeZone) { timeZone = null;",92,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/checkdigit/CASNumberCheckDigit.java,125,NullifyInputVariable,public boolean isValid(final String code) {,public boolean isValid(final String code) { code = null;,9,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/ISBNValidator.java,211,NullifyInputVariable,public boolean isValidISBN13(final String code) {,public boolean isValidISBN13(final String code) { code = null;,26,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/BigDecimalValidator.java,222,NullifyInputVariable,"public BigDecimal validate(final String value, final String pattern) {","public BigDecimal validate(final String value, final String pattern) { pattern = null;",16,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/LongValidator.java,248,NullifyInputVariable,"public Long validate(final String value, final String pattern, final Locale locale) {","public Long validate(final String value, final String pattern, final Locale locale) { pattern = null;",14,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/CalendarValidator.java,278,NullifyInputVariable,"public Calendar validate(final String value, final String pattern) {","public Calendar validate(final String value, final String pattern) { value = null;",24,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/GenericTypeValidator.java,182,NullifyInputVariable,"public static Date formatDate(final String value, final String datePattern, final boolean strict) {","public static Date formatDate(final String value, final String datePattern, final boolean strict) { datePattern = null;",137,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/ValidatorResources.java,245,NullifyInputVariable,"public void addConstant(final String name, final String value) {","public void addConstant(final String name, final String value) { value = null;",94,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/Field.java,669,NullifyInputVariable,"private void processArg(final String key, final String replaceValue) {","private void processArg(final String key, final String replaceValue) { key = null;",136,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/AbstractCalendarValidator.java,309,NullifyInputVariable,"public String format(final Object value, final String pattern, final TimeZone timeZone) {","public String format(final Object value, final String pattern, final TimeZone timeZone) { value = null;",94,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/UrlValidator.java,413,NullifyInputVariable,protected boolean isValidAuthority(final String authority) {,protected boolean isValidAuthority(final String authority) { authority = null;,68,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/Field.java,324,NullifyInputVariable,"public Arg getArg(final String key, final int position) {","public Arg getArg(final String key, final int position) { key = null;",148,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/GenericTypeValidator.java,445,NullifyInputVariable,"public static Short formatShort(final String value, final Locale locale) {","public static Short formatShort(final String value, final Locale locale) { locale = null;",122,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/TimeValidator.java,241,NullifyInputVariable,"public Calendar validate(final String value, final String pattern, final Locale locale) {","public Calendar validate(final String value, final String pattern, final Locale locale) { pattern = null;",21,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/ValidatorAction.java,649,NullifyInputVariable,public synchronized void setJavascript(final String javaScript) {,public synchronized void setJavascript(final String javaScript) { javaScript = null;,78,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/BigDecimalValidator.java,209,NullifyInputVariable,"public BigDecimal validate(final String value, final Locale locale) {","public BigDecimal validate(final String value, final Locale locale) { locale = null;",18,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/Field.java,283,NullifyInputVariable,private void ensureArgsCapacity(final Arg arg) {,private void ensureArgsCapacity(final Arg arg) { arg = null;,149,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/FormSet.java,101,NullifyInputVariable,"public void addConstant(final String name, final String value) {","public void addConstant(final String name, final String value) { name = null;",51,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/DateValidator.java,175,NullifyInputVariable,"public int compareQuarters(final Date value, final Date compare, final TimeZone timeZone, final int monthOfFirstQuarter) {","public int compareQuarters(final Date value, final Date compare, final TimeZone timeZone, final int monthOfFirstQuarter) { compare = null;",45,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/LongValidator.java,192,NullifyInputVariable,"protected Object processParsedValue(final Object value, final Format formatter) {","protected Object processParsedValue(final Object value, final Format formatter) { value = null;",22,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/ByteValidator.java,239,NullifyInputVariable,"public Byte validate(final String value, final String pattern) {","public Byte validate(final String value, final String pattern) { pattern = null;",19,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/Field.java,724,NullifyInputVariable,throws ValidatorException {,throws ValidatorException { actions = null;,128,reduced_nullify_input_other_filter
org/apache/commons/validator/DateValidator.java,67,NullifyInputVariable,"public boolean isValid(final String value, final Locale locale) {","public boolean isValid(final String value, final Locale locale) { locale = null;",16,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/DateValidator.java,251,NullifyInputVariable,public Date validate(final String value) {,public Date validate(final String value) { value = null;,33,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/Validator.java,342,NullifyInputVariable,"public void setParameter(final String parameterClassName, final Object parameterValue) {","public void setParameter(final String parameterClassName, final Object parameterValue) { parameterClassName = null;",21,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/ValidatorAction.java,611,NullifyInputVariable,public void setClassname(final String className) {,public void setClassname(final String className) { className = null;,81,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/DateValidator.java,160,NullifyInputVariable,"public int compareQuarters(final Date value, final Date compare, final TimeZone timeZone) {","public int compareQuarters(final Date value, final Date compare, final TimeZone timeZone) { timeZone = null;",47,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/TimeValidator.java,256,NullifyInputVariable,"public Calendar validate(final String value, final String pattern, final Locale locale, final TimeZone timeZone) {","public Calendar validate(final String value, final String pattern, final Locale locale, final TimeZone timeZone) { value = null;",19,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/AbstractCalendarValidator.java,123,NullifyInputVariable,"protected int compare(final Calendar value, final Calendar compare, final int field) {","protected int compare(final Calendar value, final Calendar compare, final int field) { compare = null;",111,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/DateValidator.java,303,NullifyInputVariable,"public Date validate(final String value, final String pattern, final Locale locale) {","public Date validate(final String value, final String pattern, final Locale locale) { pattern = null;",24,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/Field.java,603,NullifyInputVariable,public boolean isDependency(final String validatorName) {,public boolean isDependency(final String validatorName) { validatorName = null;,139,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/ValidatorResources.java,351,NullifyInputVariable,"private String buildLocale(final String lang, final String country, final String variant) {","private String buildLocale(final String lang, final String country, final String variant) { lang = null;",86,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/DoubleValidator.java,247,NullifyInputVariable,"public Double validate(final String value, final String pattern, final Locale locale) {","public Double validate(final String value, final String pattern, final Locale locale) { pattern = null;",14,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/BigIntegerValidator.java,181,NullifyInputVariable,"public BigInteger validate(final String value, final Locale locale) {","public BigInteger validate(final String value, final Locale locale) { value = null;",18,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/BigIntegerValidator.java,169,NullifyInputVariable,public BigInteger validate(final String value) {,public BigInteger validate(final String value) { value = null;,19,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/Field.java,481,NullifyInputVariable,public Msg getMessage(final String key) {,public Msg getMessage(final String key) { key = null;,144,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/AbstractNumberValidator.java,262,NullifyInputVariable,"protected Object parse(String value, final String pattern, final Locale locale) {","protected Object parse(String value, final String pattern, final Locale locale) { pattern = null;",37,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/BigIntegerValidator.java,120,NullifyInputVariable,"public boolean isInRange(final BigInteger value, final long min, final long max) {","public boolean isInRange(final BigInteger value, final long min, final long max) { value = null;",24,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/GenericValidator.java,255,NullifyInputVariable,public static boolean isLong(final String value) {,public static boolean isLong(final String value) { value = null;,66,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/DateValidator.java,207,NullifyInputVariable,"public int compareYears(final Date value, final Date compare, final TimeZone timeZone) {","public int compareYears(final Date value, final Date compare, final TimeZone timeZone) { timeZone = null;",38,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/LongValidator.java,131,NullifyInputVariable,"public boolean isInRange(final Long value, final long min, final long max) {","public boolean isInRange(final Long value, final long min, final long max) { value = null;",25,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/DateValidator.java,160,NullifyInputVariable,"public int compareQuarters(final Date value, final Date compare, final TimeZone timeZone) {","public int compareQuarters(final Date value, final Date compare, final TimeZone timeZone) { value = null;",49,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/EmailValidator.java,87,NullifyInputVariable,public boolean isValid(final String email) {,public boolean isValid(final String email) { email = null;,22,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/RegexValidator.java,227,NullifyInputVariable,public String validate(final String value) {,public String validate(final String value) { value = null;,33,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/TimeValidator.java,269,NullifyInputVariable,"public Calendar validate(final String value, final String pattern, final TimeZone timeZone) {","public Calendar validate(final String value, final String pattern, final TimeZone timeZone) { pattern = null;",14,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/checkdigit/ECNumberCheckDigit.java,108,NullifyInputVariable,public boolean isValid(final String code) {,public boolean isValid(final String code) { code = null;,8,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/CurrencyValidator.java,94,NullifyInputVariable,"protected Object parse(final String value, final Format formatter) {","protected Object parse(final String value, final Format formatter) { value = null;",12,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/CodeValidator.java,256,NullifyInputVariable,public Object validate(final String input) {,public Object validate(final String input) { input = null;,29,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/Field.java,700,NullifyInputVariable,"private void processVars(final String key, final String replaceValue) {","private void processVars(final String key, final String replaceValue) { replaceValue = null;",131,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/checkdigit/ModulusCheckDigit.java,105,NullifyInputVariable,"protected int calculateModulus(final String code, final boolean includesCheckDigit) throws CheckDigitException {","protected int calculateModulus(final String code, final boolean includesCheckDigit) throws CheckDigitException { code = null;",21,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/ISSNValidator.java,174,NullifyInputVariable,public boolean isValid(final String code) {,public boolean isValid(final String code) { code = null;,25,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/DateValidator.java,318,NullifyInputVariable,"public Date validate(final String value, final String pattern, final Locale locale, final TimeZone timeZone) {","public Date validate(final String value, final String pattern, final Locale locale, final TimeZone timeZone) { locale = null;",20,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/TimeValidator.java,227,NullifyInputVariable,"public Calendar validate(final String value, final String pattern) {","public Calendar validate(final String value, final String pattern) { value = null;",24,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/DoubleValidator.java,180,NullifyInputVariable,"public boolean minValue(final Double value, final double min) {","public boolean minValue(final Double value, final double min) { value = null;",23,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/ValidatorResources.java,351,NullifyInputVariable,"private String buildLocale(final String lang, final String country, final String variant) {","private String buildLocale(final String lang, final String country, final String variant) { country = null;",85,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/FloatValidator.java,251,NullifyInputVariable,"public Float validate(final String value, final String pattern) {","public Float validate(final String value, final String pattern) { pattern = null;",26,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/ValidatorResults.java,63,NullifyInputVariable,final Object value) {,final Object value) { value = null;,12,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/ShortValidator.java,251,NullifyInputVariable,"public Short validate(final String value, final String pattern, final Locale locale) {","public Short validate(final String value, final String pattern, final Locale locale) { pattern = null;",17,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/ValidatorAction.java,240,NullifyInputVariable,"private ClassLoader getClassLoader(final Map<String, Object> params) {","private ClassLoader getClassLoader(final Map<String, Object> params) { params = null;",94,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/BigIntegerValidator.java,207,NullifyInputVariable,"public BigInteger validate(final String value, final String pattern, final Locale locale) {","public BigInteger validate(final String value, final String pattern, final Locale locale) { pattern = null;",13,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/ISINValidator.java,462,NullifyInputVariable,public boolean isValid(final String code) {,public boolean isValid(final String code) { code = null;,12,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/BigDecimalValidator.java,236,NullifyInputVariable,"public BigDecimal validate(final String value, final String pattern, final Locale locale) {","public BigDecimal validate(final String value, final String pattern, final Locale locale) { value = null;",15,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/GenericValidator.java,96,NullifyInputVariable,public static boolean isCreditCard(final String value) {,public static boolean isCreditCard(final String value) { value = null;,75,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/Form.java,259,NullifyInputVariable,public void setName(final String name) {,public void setName(final String name) { name = null;,30,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/Field.java,154,NullifyInputVariable,public void addArg(final Arg arg) {,public void addArg(final Arg arg) { arg = null;,156,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/Field.java,788,NullifyInputVariable,public void setIndexedListProperty(final String indexedListProperty) {,public void setIndexedListProperty(final String indexedListProperty) { indexedListProperty = null;,125,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/DateValidator.java,344,NullifyInputVariable,"public Date validate(final String value, final TimeZone timeZone) {","public Date validate(final String value, final TimeZone timeZone) { timeZone = null;",14,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/ValidatorResources.java,292,NullifyInputVariable,"public void begin(final String namespace, final String name, final Attributes attributes) {","public void begin(final String namespace, final String name, final Attributes attributes) { name = null;",91,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/util/ValidatorUtils.java,57,NullifyInputVariable,public static FastHashMap copyFastHashMap(final FastHashMap fastHashMap) {,public static FastHashMap copyFastHashMap(final FastHashMap fastHashMap) { fastHashMap = null;,26,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/GenericTypeValidator.java,393,NullifyInputVariable,"public static Long formatLong(final String value, final Locale locale) {","public static Long formatLong(final String value, final Locale locale) { value = null;",126,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/AbstractCalendarValidator.java,95,NullifyInputVariable,"private int calculateQuarter(final Calendar calendar, final int monthOfFirstQuarter) {","private int calculateQuarter(final Calendar calendar, final int monthOfFirstQuarter) { calendar = null;",113,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/CalendarValidator.java,176,NullifyInputVariable,"public int compareQuarters(final Calendar value, final Calendar compare) {","public int compareQuarters(final Calendar value, final Calendar compare) { compare = null;",39,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/CalendarValidator.java,307,NullifyInputVariable,"public Calendar validate(final String value, final String pattern, final Locale locale, final TimeZone timeZone) {","public Calendar validate(final String value, final String pattern, final Locale locale, final TimeZone timeZone) { pattern = null;",18,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/Form.java,318,NullifyInputVariable,throws ValidatorException {,throws ValidatorException { actions = null;,26,reduced_nullify_input_other_filter
org/apache/commons/validator/ValidatorAction.java,547,NullifyInputVariable,"private boolean onlyReturnErrors(final Map<String, Object> params) {","private boolean onlyReturnErrors(final Map<String, Object> params) { params = null;",85,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/ISBNValidator.java,248,NullifyInputVariable,public String validateISBN10(final String code) {,public String validateISBN10(final String code) { code = null;,24,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/Field.java,724,NullifyInputVariable,throws ValidatorException {,throws ValidatorException { results = null;,129,reduced_nullify_input_other_filter
org/apache/commons/validator/util/ValidatorUtils.java,88,NullifyInputVariable,"public static Map<String, Object> copyMap(final Map<String, Object> map) {","public static Map<String, Object> copyMap(final Map<String, Object> map) { map = null;",25,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/TimeValidator.java,127,NullifyInputVariable,"public int compareHours(final Calendar value, final Calendar compare) {","public int compareHours(final Calendar value, final Calendar compare) { value = null;",40,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/DateValidator.java,318,NullifyInputVariable,"public Date validate(final String value, final String pattern, final Locale locale, final TimeZone timeZone) {","public Date validate(final String value, final String pattern, final Locale locale, final TimeZone timeZone) { timeZone = null;",19,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/Field.java,724,NullifyInputVariable,throws ValidatorException {,throws ValidatorException { va = null;,130,reduced_nullify_input_other_filter
org/apache/commons/validator/routines/EmailValidator.java,219,NullifyInputVariable,protected boolean isValidUser(final String user) {,protected boolean isValidUser(final String user) { user = null;,22,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/BigDecimalValidator.java,136,NullifyInputVariable,"public boolean isInRange(final BigDecimal value, final double min, final double max) {","public boolean isInRange(final BigDecimal value, final double min, final double max) { value = null;",25,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/CalendarValidator.java,229,NullifyInputVariable,"protected Object processParsedValue(final Object value, final Format formatter) {","protected Object processParsedValue(final Object value, final Format formatter) { value = null;",32,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/Field.java,761,NullifyInputVariable,public void setDepends(final String depends) {,public void setDepends(final String depends) { depends = null;,126,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/Field.java,804,NullifyInputVariable,public void setKey(final String key) {,public void setKey(final String key) { key = null;,123,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/FloatValidator.java,180,NullifyInputVariable,"public boolean minValue(final Float value, final float min) {","public boolean minValue(final Float value, final float min) { value = null;",33,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/ShortValidator.java,194,NullifyInputVariable,"protected Object processParsedValue(final Object value, final Format formatter) {","protected Object processParsedValue(final Object value, final Format formatter) { value = null;",25,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/DateValidator.java,191,NullifyInputVariable,"public int compareWeeks(final Date value, final Date compare, final TimeZone timeZone) {","public int compareWeeks(final Date value, final Date compare, final TimeZone timeZone) { compare = null;",42,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/ISSNValidator.java,141,NullifyInputVariable,public String extractFromEAN13(final String ean13) {,public String extractFromEAN13(final String ean13) { ean13 = null;,26,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/Field.java,239,NullifyInputVariable,private void determineArgPosition(final Arg arg) {,private void determineArgPosition(final Arg arg) { arg = null;,150,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/ValidatorAction.java,421,NullifyInputVariable,public boolean isDependency(final String validatorName) {,public boolean isDependency(final String validatorName) { validatorName = null;,89,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/ValidatorAction.java,485,NullifyInputVariable,private void loadParameterClasses(final ClassLoader loader) throws ValidatorException {,private void loadParameterClasses(final ClassLoader loader) throws ValidatorException { loader = null;,87,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/TimeValidator.java,256,NullifyInputVariable,"public Calendar validate(final String value, final String pattern, final Locale locale, final TimeZone timeZone) {","public Calendar validate(final String value, final String pattern, final Locale locale, final TimeZone timeZone) { locale = null;",17,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/DateValidator.java,318,NullifyInputVariable,"public Date validate(final String value, final String pattern, final Locale locale, final TimeZone timeZone) {","public Date validate(final String value, final String pattern, final Locale locale, final TimeZone timeZone) { value = null;",22,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/AbstractCalendarValidator.java,408,NullifyInputVariable,"protected Object parse(String value, final String pattern, final Locale locale, final TimeZone timeZone) {","protected Object parse(String value, final String pattern, final Locale locale, final TimeZone timeZone) { locale = null;",81,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/FloatValidator.java,227,NullifyInputVariable,public Float validate(final String value) {,public Float validate(final String value) { value = null;,30,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/CreditCardValidator.java,202,NullifyInputVariable,public void addAllowedCardType(final CreditCardType type){,public void addAllowedCardType(final CreditCardType type){ type = null;,37,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/BigIntegerValidator.java,181,NullifyInputVariable,"public BigInteger validate(final String value, final Locale locale) {","public BigInteger validate(final String value, final Locale locale) { locale = null;",17,reduced_nullify_final_param_non_compilable
org/apache/commons/validator/routines/BigIntegerValidator.java,157,NullifyInputVariable,"protected Object processParsedValue(final Object value, final Format formatter) {","protected Object processParsedValue(final Object value, final Format formatter) { formatter = null;",20,reduced_nullify_final_param_non_compilable
