file,line,operator,before,after,mutant_id,paper_category
org/codehaus/jettison/AbstractXMLEventWriter.java,118,NullifyInputVariable,public String getPrefix(String prefix) throws XMLStreamException {,public String getPrefix(String prefix) throws XMLStreamException { prefix = null;,7,
org/codehaus/jettison/AbstractXMLEventWriter.java,98,NullifyInputVariable,public void add(XMLEventReader eventReader) throws XMLStreamException {,public void add(XMLEventReader eventReader) throws XMLStreamException { eventReader = null;,8,
org/codehaus/jettison/AbstractXMLEventWriter.java,45,NullifyInputVariable,public void add(XMLEvent event) throws XMLStreamException {,public void add(XMLEvent event) throws XMLStreamException { event = null;,9,
org/codehaus/jettison/AbstractXMLInputFactory.java,213,RemoveNullCheck,if (systemId != null) {,if (true) {,1,
org/codehaus/jettison/AbstractXMLInputFactory.java,179,ArithmeticOperatorReplacementBinary,"int count = r.read(buf, len, buf.length-len);","int count = r.read(buf, len, buf.length+len);",10,
org/codehaus/jettison/AbstractXMLInputFactory.java,137,RelationalOperatorReplacement,if (count < 0) { // EOF,if (count >= 0) { // EOF,100,
org/codehaus/jettison/AbstractXMLInputFactory.java,111,RelationalOperatorReplacement,if (charset == null) {,if (charset != null) {,101,
org/codehaus/jettison/AbstractXMLInputFactory.java,253,NullifyReturnValue,return null;,return null;,102,
org/codehaus/jettison/AbstractXMLInputFactory.java,248,NullifyReturnValue,return null;,return null;,103,
org/codehaus/jettison/AbstractXMLInputFactory.java,237,NullifyReturnValue,return null;,return null;,104,
org/codehaus/jettison/AbstractXMLInputFactory.java,231,NullifyReturnValue,return createXMLStreamReader(r);,return null;,105,
org/codehaus/jettison/AbstractXMLInputFactory.java,226,NullifyReturnValue,"return createXMLStreamReader(arg1, null);",return null;,106,
org/codehaus/jettison/AbstractXMLInputFactory.java,216,NullifyReturnValue,return createXMLStreamReader(r);,return null;,107,
org/codehaus/jettison/AbstractXMLInputFactory.java,214,NullifyReturnValue,"return createXMLStreamReader(systemId, r);",return null;,108,
org/codehaus/jettison/AbstractXMLInputFactory.java,209,NullifyReturnValue,return createXMLStreamReader(in);,return null;,109,
org/codehaus/jettison/AbstractXMLInputFactory.java,150,ArithmeticOperatorReplacementBinary,cap = bufSize * 4;,cap = bufSize / 4;,11,
org/codehaus/jettison/AbstractXMLInputFactory.java,207,NullifyReturnValue,"return createXMLStreamReader(systemId, in);",return null;,110,
org/codehaus/jettison/AbstractXMLInputFactory.java,195,NullifyReturnValue,return wrt.toString();,return null;,111,
org/codehaus/jettison/AbstractXMLInputFactory.java,181,NullifyReturnValue,"return (len == 0) ? """" : new String(buf, 0, len);",return null;,112,
org/codehaus/jettison/AbstractXMLInputFactory.java,165,NullifyReturnValue,return createXMLStreamReader(new JSONTokener(readAll(reader)));,return null;,113,
org/codehaus/jettison/AbstractXMLInputFactory.java,158,NullifyReturnValue,"return (bos == null) ? """" : bos.toString(encoding);",return null;,114,
org/codehaus/jettison/AbstractXMLInputFactory.java,123,NullifyReturnValue,return new JSONTokener(doc);,return null;,115,
org/codehaus/jettison/AbstractXMLInputFactory.java,116,NullifyReturnValue,return createXMLStreamReader(createNewJSONTokener(doc));,return null;,116,
org/codehaus/jettison/AbstractXMLInputFactory.java,103,NullifyReturnValue,"return createXMLStreamReader(is, null);",return null;,117,
org/codehaus/jettison/AbstractXMLInputFactory.java,98,NullifyReturnValue,return null;,return null;,118,
org/codehaus/jettison/AbstractXMLInputFactory.java,92,NullifyReturnValue,return null;,return null;,119,
org/codehaus/jettison/AbstractXMLInputFactory.java,280,NullifyInputVariable,public void setXMLResolver(XMLResolver arg0) {,public void setXMLResolver(XMLResolver arg0) { arg0 = null;,12,
org/codehaus/jettison/AbstractXMLInputFactory.java,86,NullifyReturnValue,return null;,return null;,120,
org/codehaus/jettison/AbstractXMLInputFactory.java,80,NullifyReturnValue,return null;,return null;,121,
org/codehaus/jettison/AbstractXMLInputFactory.java,74,NullifyReturnValue,return null;,return null;,122,
org/codehaus/jettison/AbstractXMLInputFactory.java,68,NullifyReturnValue,return null;,return null;,123,
org/codehaus/jettison/AbstractXMLInputFactory.java,62,NullifyReturnValue,return null;,return null;,124,
org/codehaus/jettison/AbstractXMLInputFactory.java,56,NullifyReturnValue,return null;,return null;,125,
org/codehaus/jettison/AbstractXMLInputFactory.java,50,NullifyReturnValue,return null;,return null;,126,
org/codehaus/jettison/AbstractXMLInputFactory.java,274,NullifyInputVariable,public void setXMLReporter(XMLReporter arg0) {,public void setXMLReporter(XMLReporter arg0) { arg0 = null;,13,
org/codehaus/jettison/AbstractXMLInputFactory.java,268,NullifyInputVariable,"public void setProperty(String arg0, Object arg1) throws IllegalArgumentException {","public void setProperty(String arg0, Object arg1) throws IllegalArgumentException { arg1 = null;",14,
org/codehaus/jettison/AbstractXMLInputFactory.java,268,NullifyInputVariable,"public void setProperty(String arg0, Object arg1) throws IllegalArgumentException {","public void setProperty(String arg0, Object arg1) throws IllegalArgumentException { arg0 = null;",15,
org/codehaus/jettison/AbstractXMLInputFactory.java,262,NullifyInputVariable,public void setEventAllocator(XMLEventAllocator arg0) {,public void setEventAllocator(XMLEventAllocator arg0) { arg0 = null;,16,
