file,line,operator,before,after,mutant_id,paper_category
org/apache/commons/lang3/AnnotationUtils.java,157,RemoveMethod,"private static int arrayMemberHash(final Class<?> componentType, final Object o) {","private static int arrayMemberHash(final Class<?> componentType, final Object o) {",43,
org/apache/commons/lang3/AnnotationUtils.java,157,RemoveMethod,"private static int arrayMemberHash(final Class<?> componentType, final Object o) {","private static int arrayMemberHash(final Class<?> componentType, final Object o) {",44,
org/apache/commons/lang3/AnnotationUtils.java,196,RemoveMethod,"public static boolean equals(final Annotation a1, final Annotation a2) {","public static boolean equals(final Annotation a1, final Annotation a2) {",45,
org/apache/commons/lang3/AnnotationUtils.java,196,RemoveMethod,"public static boolean equals(final Annotation a1, final Annotation a2) {","public static boolean equals(final Annotation a1, final Annotation a2) {",46,
org/apache/commons/lang3/AnnotationUtils.java,239,RemoveMethod,public static int hashCode(final Annotation a) {,public static int hashCode(final Annotation a) {,47,
org/apache/commons/lang3/AnnotationUtils.java,239,RemoveMethod,public static int hashCode(final Annotation a) {,public static int hashCode(final Annotation a) {,48,
org/apache/commons/lang3/AnnotationUtils.java,264,RemoveMethod,"private static int hashMember(final String name, final Object value) {","private static int hashMember(final String name, final Object value) {",49,
org/apache/commons/lang3/AnnotationUtils.java,216,ConditionalOperatorDeletion,"if (!memberEquals(m.getReturnType(), v1, v2)) {","if ( memberEquals(m.getReturnType(), v1, v2)) {",5,
org/apache/commons/lang3/AnnotationUtils.java,264,RemoveMethod,"private static int hashMember(final String name, final Object value) {","private static int hashMember(final String name, final Object value) {",50,
org/apache/commons/lang3/AnnotationUtils.java,286,RemoveMethod,public static boolean isValidAnnotationMemberType(Class<?> type) {,public static boolean isValidAnnotationMemberType(Class<?> type) {,51,
org/apache/commons/lang3/AnnotationUtils.java,286,RemoveMethod,public static boolean isValidAnnotationMemberType(Class<?> type) {,public static boolean isValidAnnotationMemberType(Class<?> type) {,52,
org/apache/commons/lang3/AnnotationUtils.java,307,RemoveMethod,"private static boolean memberEquals(final Class<?> type, final Object o1, final Object o2) {","private static boolean memberEquals(final Class<?> type, final Object o1, final Object o2) {",53,
org/apache/commons/lang3/AnnotationUtils.java,307,RemoveMethod,"private static boolean memberEquals(final Class<?> type, final Object o1, final Object o2) {","private static boolean memberEquals(final Class<?> type, final Object o1, final Object o2) {",54,
org/apache/commons/lang3/AnnotationUtils.java,331,RemoveMethod,public static String toString(final Annotation a) {,public static String toString(final Annotation a) {,55,
org/apache/commons/lang3/AnnotationUtils.java,331,RemoveMethod,public static String toString(final Annotation a) {,public static String toString(final Annotation a) {,56,
org/apache/commons/lang3/AnnotationUtils.java,200,RemoveNullCheck,if (a1 == null || a2 == null) {,if (false || a2 == null) {,57,
org/apache/commons/lang3/AnnotationUtils.java,200,RemoveNullCheck,if (a1 == null || a2 == null) {,if (a1 == null || false) {,58,
org/apache/commons/lang3/AnnotationUtils.java,245,RemoveNullCheck,if (value == null) {,if (false) {,59,
org/apache/commons/lang3/AnnotationUtils.java,200,ConditionalOperatorReplacement,if (a1 == null || a2 == null) {,if (a1 == null && a2 == null) {,6,
org/apache/commons/lang3/AnnotationUtils.java,287,RemoveNullCheck,if (type == null) {,if (false) {,60,
org/apache/commons/lang3/AnnotationUtils.java,311,RemoveNullCheck,if (o1 == null || o2 == null) {,if (false || o2 == null) {,61,
org/apache/commons/lang3/AnnotationUtils.java,311,RemoveNullCheck,if (o1 == null || o2 == null) {,if (o1 == null || false) {,62,
org/apache/commons/lang3/AnnotationUtils.java,212,ConditionalOperatorReplacement,if (m.getParameterTypes().length == 0,if (m.getParameterTypes().length == 0,7,
org/apache/commons/lang3/AnnotationUtils.java,293,ConditionalOperatorReplacement,return type.isPrimitive() || type.isEnum() || type.isAnnotation(),return type.isPrimitive() && type.isEnum() || type.isAnnotation(),8,
org/apache/commons/lang3/AnnotationUtils.java,293,ConditionalOperatorReplacement,return type.isPrimitive() || type.isEnum() || type.isAnnotation(),return type.isPrimitive() || type.isEnum() && type.isAnnotation(),9,
org/apache/commons/lang3/AppendableJoiner.java,230,RemoveMethod,"final FailableBiConsumer<Appendable, T, IOException> appender, final T... elements) {","final FailableBiConsumer<Appendable, T, IOException> appender, final T... elements) {",100,
org/apache/commons/lang3/AppendableJoiner.java,239,RemoveMethod,private static CharSequence nonNull(final CharSequence value) {,private static CharSequence nonNull(final CharSequence value) {,101,
org/apache/commons/lang3/AppendableJoiner.java,272,RemoveMethod,"public StringBuilder join(final StringBuilder stringBuilder, final Iterable<T> elements) {","public StringBuilder join(final StringBuilder stringBuilder, final Iterable<T> elements) {",102,
org/apache/commons/lang3/AppendableJoiner.java,283,RemoveMethod,"public StringBuilder join(final StringBuilder stringBuilder, @SuppressWarnings(""unchecked"") final T... elements) {","public StringBuilder join(final StringBuilder stringBuilder, @SuppressWarnings(""unchecked"") final T... elements) {",103,
org/apache/commons/lang3/AppendableJoiner.java,296,RemoveMethod,"public <A extends Appendable> A joinA(final A appendable, final Iterable<T> elements) throws IOException {","public <A extends Appendable> A joinA(final A appendable, final Iterable<T> elements) throws IOException {",104,
