file,line,operator,before,after,mutant_id,paper_category
com/fasterxml/jackson/dataformat/xml/XmlFactory.java,809,RelationalOperatorReplacement,if (ch < 0) {,if (ch <= 0) {,372,
com/fasterxml/jackson/dataformat/xml/XmlFactory.java,874,RelationalOperatorReplacement,"if (ch >= 'A') { // in theory, colon could be; in practice it should never be valid (wrt namespace)","if (ch > 'A') { // in theory, colon could be; in practice it should never be valid (wrt namespace)",382,
com/fasterxml/jackson/dataformat/xml/XmlFactory.java,884,RelationalOperatorReplacement,"for (int i = 0, len = matchStr.length(); i < len; ++i) {","for (int i = 0, len = matchStr.length(); i <= len; ++i) {",383,
com/fasterxml/jackson/dataformat/xml/XmlTypeResolverBuilder.java,93,RelationalOperatorReplacement,if (ix >= 0) {,if (ix > 0) {,753,
com/fasterxml/jackson/dataformat/xml/XmlTypeResolverBuilder.java,98,RelationalOperatorReplacement,} while (ix >= 0);,} while (ix > 0);,754,
com/fasterxml/jackson/dataformat/xml/XmlTypeResolverBuilder.java,111,RelationalOperatorReplacement,if (ix >= 0) {,if (ix > 0) {,755,
com/fasterxml/jackson/dataformat/xml/XmlTypeResolverBuilder.java,116,RelationalOperatorReplacement,} while (ix >= 0);,} while (ix > 0);,756,
com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java,1291,RelationalOperatorReplacement,if (len > 0) {,if (len >= 0) {,1041,
com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java,1295,RelationalOperatorReplacement,for (int i = start; i < len; ++i) {,for (int i = start; i <= len; ++i) {,1043,
com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java,1297,RelationalOperatorReplacement,if (ch > '9' || ch < '0') {,if (ch >= '9' || ch < '0') {,1044,
com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java,1297,RelationalOperatorReplacement,if (ch > '9' || ch < '0') {,if (ch > '9' || ch <= '0') {,1045,
com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java,1317,RelationalOperatorReplacement,if (BI_MIN_INT.compareTo(_numberBigInt) > 0,if (BI_MIN_INT.compareTo(_numberBigInt) >= 0,1049,
com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java,1318,RelationalOperatorReplacement,|| BI_MAX_INT.compareTo(_numberBigInt) < 0) {,|| BI_MAX_INT.compareTo(_numberBigInt) <= 0) {,1050,
com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java,1333,RelationalOperatorReplacement,if (BI_MIN_LONG.compareTo(_numberBigInt) > 0,if (BI_MIN_LONG.compareTo(_numberBigInt) >= 0,1053,
com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java,1334,RelationalOperatorReplacement,|| BI_MAX_LONG.compareTo(_numberBigInt) < 0) {,|| BI_MAX_LONG.compareTo(_numberBigInt) <= 0) {,1054,
com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java,1077,NullifyReturnValue,return (text == null) ? null : text.toCharArray();,return null;,961,
com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java,1141,NullifyReturnValue,return _binaryValue;,return null;,963,
com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java,1150,NullifyReturnValue,return builder.toByteArray();,return null;,964,
com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java,627,RelationalOperatorReplacement,if (len > 0) {,if (len >= 0) {,993,
com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java,628,RelationalOperatorReplacement,if (len <= 9) {,if (len < 9) {,994,
com/fasterxml/jackson/dataformat/xml/deser/FromXmlParser.java,634,RelationalOperatorReplacement,if (len <= 18) { // definitely in long range,if (len < 18) { // definitely in long range,995,
com/fasterxml/jackson/dataformat/xml/deser/XmlBeanDeserializerModifier.java,38,RelationalOperatorReplacement,"for (int i = 0, propCount = propDefs.size(); i < propCount; ++i) {","for (int i = 0, propCount = propDefs.size(); i <= propCount; ++i) {",1254,
com/fasterxml/jackson/dataformat/xml/deser/XmlBeanDeserializerModifier.java,64,RelationalOperatorReplacement,if ((localName != null && localName.length() > 0),if ((localName != null && localName.length() >= 0),1261,
com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java,204,RelationalOperatorReplacement,&& _attributeCount < 1) {,&& _attributeCount <= 1) {,1465,
com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java,465,RelationalOperatorReplacement,if (_nextAttributeIndex < _attributeCount) {,if (_nextAttributeIndex <= _attributeCount) {,1471,
com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java,697,RelationalOperatorReplacement,if (count >= 1) {,if (count > 1) {,1479,
com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java,837,RelationalOperatorReplacement,if (len > 0) {,if (len >= 0) {,1488,
com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java,838,RelationalOperatorReplacement,for (int i = 0; i < len; ++i) {,for (int i = 0; i <= len; ++i) {,1489,
com/fasterxml/jackson/dataformat/xml/deser/XmlTokenStream.java,839,RelationalOperatorReplacement,if (str.charAt(i) > ' ') {,if (str.charAt(i) >= ' ') {,1490,
com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,1049,NullifyReturnValue,return data;,return null;,1652,
com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,1055,NullifyReturnValue,return result;,return null;,1653,
com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,1070,NullifyReturnValue,return result;,return null;,1654,
com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,1040,RelationalOperatorReplacement,if(offset > 0) {,if(offset >= 0) {,1691,
com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,1052,RelationalOperatorReplacement,if (len > 0) {,if (len >= 0) {,1694,
com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,1063,RelationalOperatorReplacement,for (; offset < len; ) {,for (; offset <= len; ) {,1695,
com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,1065,RelationalOperatorReplacement,if (count < 0) {,if (count <= 0) {,1696,
com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,1209,RelationalOperatorReplacement,"writeNumber(d > 0d ? ""INF"" : ""-INF"");","writeNumber(d >= 0d ? ""INF"" : ""-INF"");",1705,
com/fasterxml/jackson/dataformat/xml/ser/ToXmlGenerator.java,1242,RelationalOperatorReplacement,"writeNumber(f > 0f ? ""INF"" : ""-INF"");","writeNumber(f >= 0f ? ""INF"" : ""-INF"");",1708,
com/fasterxml/jackson/dataformat/xml/ser/XmlBeanSerializerBase.java,79,RelationalOperatorReplacement,"for (int i = 0, len = _props.length; i < len; ++i) {","for (int i = 0, len = _props.length; i <= len; ++i) {",2007,
com/fasterxml/jackson/dataformat/xml/ser/XmlBeanSerializerBase.java,93,RelationalOperatorReplacement,"for (int i = 0, len = _props.length; i < len; ++i) {","for (int i = 0, len = _props.length; i <= len; ++i) {",2009,
com/fasterxml/jackson/dataformat/xml/ser/XmlBeanSerializerBase.java,99,RelationalOperatorReplacement,if (textIndex < 0 && info.isText()) {,if (textIndex <= 0 && info.isText()) {,2011,
